Gmt time,Open,High,Low,Close,Volume
29.01.2020 00:00:00.000,324.448,327.817,321.377,324.258,1110.2075
30.01.2020 00:00:00.000,320.578,324.038,318.738,323.857,1185.11
31.01.2020 00:00:00.000,321.038,322.658,308.247,309.418,1225.6176
01.02.2020 00:00:00.000,309.418,309.418,309.418,309.418,0
02.02.2020 00:00:00.000,309.418,309.418,309.418,309.418,0
03.02.2020 00:00:00.000,303.858,313.468,302.407,308.538,1381.85
04.02.2020 00:00:00.000,315.537,319.618,313.628,318.928,951.985
05.02.2020 00:00:00.000,323.578,324.708,318.937,321.418,1225.985
06.02.2020 00:00:00.000,322.868,325.178,320.308,325.138,816.3975
07.02.2020 00:00:00.000,322.207,323.388,318.117,319.988,998.3425
08.02.2020 00:00:00.000,319.988,319.988,319.988,319.988,0
09.02.2020 00:00:00.000,319.988,319.988,319.988,319.988,0
10.02.2020 00:00:00.000,314.168,321.368,313.858,321.278,535.808
11.02.2020 00:00:00.000,323.508,323.868,318.697,319.547,549.0633
12.02.2020 00:00:00.000,321.648,327.188,321.637,327.087,538.6103
13.02.2020 00:00:00.000,324.288,326.208,323.377,324.828,841.8338
14.02.2020 00:00:00.000,324.718,325.938,322.837,324.688,885.015
15.02.2020 00:00:00.000,324.688,324.688,324.688,324.688,0
16.02.2020 00:00:00.000,324.688,324.688,324.688,324.688,0
17.02.2020 00:00:00.000,324.688,324.688,324.688,324.688,0
18.02.2020 00:00:00.000,315.258,319.697,314.877,318.888,1028.8676
19.02.2020 00:00:00.000,320.117,324.538,320.037,323.598,834.875
20.02.2020 00:00:00.000,322.597,324.578,318.248,320.188,1296.635
21.02.2020 00:00:00.000,318.338,320.388,310.498,312.888,977.7125
22.02.2020 00:00:00.000,312.888,312.888,312.888,312.888,0
23.02.2020 00:00:00.000,312.888,312.888,312.888,312.888,0
24.02.2020 00:00:00.000,297.128,304.058,291.997,298.258,1044.5425
25.02.2020 00:00:00.000,300.807,302.368,286.148,288.167,1744.8875
26.02.2020 00:00:00.000,286.628,297.838,286.628,292.658,1701.7075
27.02.2020 00:00:00.000,281.368,285.938,273.037,273.148,1915.7275
28.02.2020 00:00:00.000,257.957,278.278,257.078,273.358,806.485
29.02.2020 00:00:00.000,273.358,273.358,273.358,273.358,0
01.03.2020 00:00:00.000,273.358,273.358,273.358,273.358,0
02.03.2020 00:00:00.000,282.228,298.758,277.738,298.728,2345.7524
03.03.2020 00:00:00.000,303.608,303.847,285.798,289.147,970.9925
04.03.2020 00:00:00.000,297.748,303.008,293.088,302.758,1973.6252
05.03.2020 00:00:00.000,295.428,299.518,291.408,293.088,1951.8425
06.03.2020 00:00:00.000,281.888,290.758,281.258,288.858,2246.7075
07.03.2020 00:00:00.000,288.858,288.858,288.858,288.858,0
08.03.2020 00:00:00.000,288.858,288.858,288.858,288.858,0
09.03.2020 00:00:00.000,263.038,278.058,263.038,266.187,1351.0275
10.03.2020 00:00:00.000,277.048,285.358,269.328,285.358,1997.2875
11.03.2020 00:00:00.000,277.298,281.178,272.218,275.567,2549.1074
12.03.2020 00:00:00.000,256.808,269.937,248.198,248.218,1718.005
13.03.2020 00:00:00.000,265.027,278.378,252.958,277.928,2202.24
14.03.2020 00:00:00.000,277.928,277.928,277.928,277.928,0
15.03.2020 00:00:00.000,277.928,277.928,277.928,277.928,0
16.03.2020 00:00:00.000,241.587,258.997,239.987,241.827,1324.17
17.03.2020 00:00:00.000,247.298,257.577,238.397,252.617,1108.9
18.03.2020 00:00:00.000,239.778,249.908,237.117,249.808,855.6725
19.03.2020 00:00:00.000,247.047,252.768,242.567,243.978,1299.4475
20.03.2020 00:00:00.000,247.138,251.798,227.997,229.038,2354.115
21.03.2020 00:00:00.000,229.038,229.038,229.038,229.038,0
22.03.2020 00:00:00.000,229.038,229.038,229.038,229.038,0
23.03.2020 00:00:00.000,227.938,227.938,212.717,224.467,334.1925
24.03.2020 00:00:00.000,236.778,246.428,234.298,246.108,2191.355
25.03.2020 00:00:00.000,250.718,257.968,244.338,245.387,1169.3325
26.03.2020 00:00:00.000,246.428,258.528,246.348,257.778,1719.3
27.03.2020 00:00:00.000,251.898,255.848,247.028,247.598,1909.575
28.03.2020 00:00:00.000,247.598,247.598,247.598,247.598,0
29.03.2020 00:00:00.000,247.598,247.598,247.598,247.598,0
30.03.2020 00:00:00.000,250.948,255.437,249.417,254.478,1872.42
31.03.2020 00:00:00.000,255.607,262.428,251.938,254.128,966.3925
01.04.2020 00:00:00.000,246.598,248.648,239.127,240.888,2168.52
02.04.2020 00:00:00.000,239.448,244.988,236.898,244.768,2380.6475
03.04.2020 00:00:00.000,242.637,245.658,238.957,241.428,1592.2175
04.04.2020 00:00:00.000,241.428,241.428,241.428,241.428,0
05.04.2020 00:00:00.000,241.428,241.428,241.428,241.428,0
06.04.2020 00:00:00.000,251.217,263.058,249.387,262.058,1662.2875
07.04.2020 00:00:00.000,271.457,271.457,258.967,259.218,1655.4926
08.04.2020 00:00:00.000,262.997,267.357,261.207,265.547,1784.6899
09.04.2020 00:00:00.000,268.498,270.008,264.658,267.858,1960.5425
10.04.2020 00:00:00.000,267.858,267.858,267.858,267.858,0
11.04.2020 00:00:00.000,267.858,267.858,267.858,267.858,0
12.04.2020 00:00:00.000,267.858,267.858,267.858,267.858,0
13.04.2020 00:00:00.000,268.277,273.497,265.828,273.108,1699.71
14.04.2020 00:00:00.000,280.018,288.028,278.007,286.798,1420.5074
15.04.2020 00:00:00.000,282.628,286.268,280.607,284.598,1546.8575
16.04.2020 00:00:00.000,287.337,288.158,282.337,286.397,1503.6899
17.04.2020 00:00:00.000,284.668,286.932,276.858,282.788,1420.1851
18.04.2020 00:00:00.000,282.788,282.788,282.788,282.788,0
19.04.2020 00:00:00.000,282.788,282.788,282.788,282.788,0
20.04.2020 00:00:00.000,277.807,281.658,276.987,276.988,1397.3774
21.04.2020 00:00:00.000,275.990,277.198,265.427,268.497,1439.0575
22.04.2020 00:00:00.000,273.878,277.748,272.167,276.128,1428.49
23.04.2020 00:00:00.000,275.847,281.728,274.947,274.997,1680.425
24.04.2020 00:00:00.000,276.998,282.918,276.988,282.717,1600.0275
25.04.2020 00:00:00.000,282.717,282.717,282.717,282.717,0
26.04.2020 00:00:00.000,282.717,282.717,282.717,282.717,0
27.04.2020 00:00:00.000,281.838,284.518,279.917,282.927,1386.125
28.04.2020 00:00:00.000,285.147,285.788,278.208,278.648,1766.6324
29.04.2020 00:00:00.000,284.648,289.648,283.838,287.668,1411.5601
30.04.2020 00:00:00.000,289.807,294.457,288.298,293.588,986.0575
01.05.2020 00:00:00.000,286.067,298.987,285.847,289.397,1379.1324
02.05.2020 00:00:00.000,289.397,289.397,289.397,289.397,0
03.05.2020 00:00:00.000,289.397,289.397,289.397,289.397,0
04.05.2020 00:00:00.000,289.038,293.678,286.288,293.328,1558.59
05.05.2020 00:00:00.000,294.977,300.988,294.447,297.407,1541.2325
06.05.2020 00:00:00.000,300.288,303.228,298.837,300.498,1801.3774
07.05.2020 00:00:00.000,303.198,305.157,301.978,303.658,1681.5375
08.05.2020 00:00:00.000,305.588,310.267,304.277,310.007,1742.085
09.05.2020 00:00:00.000,310.007,310.007,310.007,310.007,0
10.05.2020 00:00:00.000,310.007,310.007,310.007,310.007,0
11.05.2020 00:00:00.000,308.108,317.037,307.217,315.017,1942.1899
12.05.2020 00:00:00.000,317.717,319.668,310.868,311.308,1395.0261
13.05.2020 00:00:00.000,312.108,315.938,303.217,307.297,2420.28
14.05.2020 00:00:00.000,304.357,309.757,301.527,309.668,2964.5649
15.05.2020 00:00:00.000,300.598,307.857,300.568,307.668,2735.4951
16.05.2020 00:00:00.000,307.668,307.668,307.668,307.668,0
17.05.2020 00:00:00.000,307.668,307.668,307.668,307.668,0
18.05.2020 00:00:00.000,313.168,316.358,310.287,314.597,2225.4075
19.05.2020 00:00:00.000,314.958,318.508,312.997,312.998,2200.0974
20.05.2020 00:00:00.000,316.858,319.508,316.187,319.128,2114.0601
21.05.2020 00:00:00.000,318.607,320.858,315.857,316.798,2521.365
22.05.2020 00:00:00.000,315.947,319.168,315.348,318.688,1177.287
23.05.2020 00:00:00.000,318.688,318.688,318.688,318.688,0
24.05.2020 00:00:00.000,318.688,318.688,318.688,318.688,0
25.05.2020 00:00:00.000,318.688,318.688,318.688,318.688,0
26.05.2020 00:00:00.000,323.578,324.168,316.487,316.748,1044.1593
27.05.2020 00:00:00.000,316.398,318.668,313.087,318.058,1234.8661
28.05.2020 00:00:00.000,316.338,323.427,315.618,318.158,1213.9874
29.05.2020 00:00:00.000,319.238,321.128,316.478,318.997,1371.136
30.05.2020 00:00:00.000,318.997,318.997,318.997,318.997,0
31.05.2020 00:00:00.000,318.997,318.997,318.997,318.997,0
01.06.2020 00:00:00.000,317.778,322.338,317.277,321.757,1552.0914
02.06.2020 00:00:00.000,320.928,323.398,318.897,323.358,1694.88
03.06.2020 00:00:00.000,324.847,325.988,322.297,324.957,1522.1409
04.06.2020 00:00:00.000,324.568,325.598,320.767,322.282,1060.0117
05.06.2020 00:00:00.000,323.448,331.728,323.448,331.587,1837.245
06.06.2020 00:00:00.000,331.587,331.587,331.587,331.587,0
07.06.2020 00:00:00.000,331.587,331.587,331.587,331.587,0
08.06.2020 00:00:00.000,330.058,333.547,327.318,333.542,1244.89
09.06.2020 00:00:00.000,332.008,345.577,332.008,343.797,1398.52
10.06.2020 00:00:00.000,348.007,354.718,346.088,352.438,1739.3525
11.06.2020 00:00:00.000,349.257,351.028,335.558,335.837,2222.9651
12.06.2020 00:00:00.000,344.697,347.768,334.197,338.688,1887.3475
13.06.2020 00:00:00.000,338.688,338.688,338.688,338.688,0
14.06.2020 00:00:00.000,338.688,338.688,338.688,338.688,0
15.06.2020 00:00:00.000,333.138,344.788,332.567,342.688,2048.7649
16.06.2020 00:00:00.000,351.168,353.178,344.678,352.148,1935.3875
17.06.2020 00:00:00.000,354.957,355.278,351.368,351.508,1678.0225
18.06.2020 00:00:00.000,351.508,353.428,349.207,351.658,1564.6775
19.06.2020 00:00:00.000,355.318,356.518,345.148,349.637,1776.01
20.06.2020 00:00:00.000,349.637,349.637,349.637,349.637,0
21.06.2020 00:00:00.000,349.637,349.637,349.637,349.637,0
22.06.2020 00:00:00.000,351.207,359.368,351.207,358.868,1523.7524
23.06.2020 00:00:00.000,363.788,372.298,362.267,366.777,1541.1625
24.06.2020 00:00:00.000,364.988,368.718,358.507,360.168,1758.7275
25.06.2020 00:00:00.000,360.738,364.988,357.567,364.777,1794.175
26.06.2020 00:00:00.000,364.377,365.017,353.008,353.918,1980.105
27.06.2020 00:00:00.000,353.918,353.918,353.918,353.918,0
28.06.2020 00:00:00.000,353.918,353.918,353.918,353.918,0
29.06.2020 00:00:00.000,353.418,362.158,351.268,361.788,1464.6875
30.06.2020 00:00:00.000,360.068,365.937,359.998,364.468,1450.8975
01.07.2020 00:00:00.000,365.088,367.338,363.908,363.988,1540.2825
02.07.2020 00:00:00.000,367.867,370.447,363.768,364.108,1621.9399
03.07.2020 00:00:00.000,364.108,364.108,364.108,364.108,0
04.07.2020 00:00:00.000,364.108,364.108,364.108,364.108,0
05.07.2020 00:00:00.000,364.108,364.108,364.108,364.108,0
06.07.2020 00:00:00.000,369.927,375.748,369.857,373.807,1669.2153
07.07.2020 00:00:00.000,375.498,378.597,372.237,372.877,1922.8925
08.07.2020 00:00:00.000,376.678,381.428,376.408,381.298,1453.585
09.07.2020 00:00:00.000,384.998,385.098,378.657,382.887,1566.165
10.07.2020 00:00:00.000,382.455,383.868,378.817,383.568,1516.835
11.07.2020 00:00:00.000,383.568,383.568,383.568,383.568,0
12.07.2020 00:00:00.000,383.568,383.568,383.568,383.568,0
13.07.2020 00:00:00.000,389.118,399.788,381.027,381.828,1601.3875
14.07.2020 00:00:00.000,378.958,388.988,375.498,388.527,1819.3225
15.07.2020 00:00:00.000,395.928,396.947,385.947,390.978,1061.5005
16.07.2020 00:00:00.000,386.348,389.578,383.608,386.047,908.7372
17.07.2020 00:00:00.000,388.058,388.087,383.337,385.278,1421.6658
18.07.2020 00:00:00.000,385.278,385.278,385.278,385.278,0
19.07.2020 00:00:00.000,385.278,385.278,385.278,385.278,0
20.07.2020 00:00:00.000,385.668,393.908,384.218,393.387,1511.245
21.07.2020 00:00:00.000,396.448,396.448,387.038,388.157,1571.5195
22.07.2020 00:00:00.000,387.908,391.868,386.397,389.097,1698.1526
23.07.2020 00:00:00.000,388.118,388.118,367.998,371.447,1200.355
24.07.2020 00:00:00.000,362.498,371.868,357.357,370.698,2202.6475
25.07.2020 00:00:00.000,370.698,370.698,370.698,370.698,0
26.07.2020 00:00:00.000,370.698,370.698,370.698,370.698,0
27.07.2020 00:00:00.000,375.457,379.587,373.907,379.277,1770.6801
28.07.2020 00:00:00.000,377.108,378.128,373.087,373.168,1413.15
29.07.2020 00:00:00.000,375.347,380.887,375.248,380.197,1217.62
30.07.2020 00:00:00.000,376.747,384.988,375.067,384.965,1439.1025
31.07.2020 00:00:00.000,411.588,425.608,403.347,425.138,2697.7251
01.08.2020 00:00:00.000,425.138,425.138,425.138,425.138,0
02.08.2020 00:00:00.000,425.138,425.138,425.138,425.138,0
03.08.2020 00:00:00.000,432.698,446.458,431.517,435.717,1981.645
04.08.2020 00:00:00.000,436.307,443.118,433.507,438.658,1384.39
05.08.2020 00:00:00.000,437.587,441.518,435.548,440.218,1868.4675
06.08.2020 00:00:00.000,441.758,457.607,440.447,455.187,1363.4575
07.08.2020 00:00:00.000,452.768,453.838,441.147,444.408,2586.7224
08.08.2020 00:00:00.000,444.408,444.408,444.408,444.408,0
09.08.2020 00:00:00.000,444.408,444.408,444.408,444.408,0
10.08.2020 00:00:00.000,450.068,455.058,439.997,450.828,2725.3701
11.08.2020 00:00:00.000,447.787,449.798,436.398,437.718,2132.5376
12.08.2020 00:00:00.000,441.707,453.087,441.177,451.527,1963.7775
13.08.2020 00:00:00.000,457.727,464.098,455.697,459.797,1886.47
14.08.2020 00:00:00.000,458.808,459.947,452.167,459.628,1415.9301
15.08.2020 00:00:00.000,459.628,459.628,459.628,459.628,0
16.08.2020 00:00:00.000,459.628,459.628,459.628,459.628,0
17.08.2020 00:00:00.000,463.998,464.217,455.847,458.327,1323.345
18.08.2020 00:00:00.000,457.358,463.977,456.007,462.068,1175.585
19.08.2020 00:00:00.000,463.767,468.608,462.417,462.617,1671.975
20.08.2020 00:00:00.000,462.938,473.547,462.877,473.018,1323.16
21.08.2020 00:00:00.000,477.888,499.407,476.997,498.008,2231.7275
22.08.2020 00:00:00.000,498.008,498.008,498.008,498.008,0
23.08.2020 00:00:00.000,498.008,498.008,498.008,498.008,0
24.08.2020 00:00:00.000,514.798,514.998,495.697,503.497,1435.145
25.08.2020 00:00:00.000,498.747,500.647,492.287,499.247,1821.455
26.08.2020 00:00:00.000,504.887,507.907,500.337,506.037,1576.0699
27.08.2020 00:00:00.000,508.477,509.857,495.327,500.047,2025.605
28.08.2020 00:00:00.000,504.017,505.698,498.297,499.057,1639.9625
29.08.2020 00:00:00.000,499.057,499.057,499.057,499.057,0
30.08.2020 00:00:00.000,499.057,499.057,499.057,499.057,0
31.08.2020 00:00:00.000,127.527,130.978,126.337,128.737,1255.8726
01.09.2020 00:00:00.000,132.597,134.778,130.527,134.148,976.7955
02.09.2020 00:00:00.000,137.548,137.718,126.988,131.158,1624.0898
03.09.2020 00:00:00.000,126.857,128.798,120.488,120.987,2640.8606
04.09.2020 00:00:00.000,120.008,123.657,110.918,120.878,3436.7625
05.09.2020 00:00:00.000,120.878,120.878,120.878,120.878,0
06.09.2020 00:00:00.000,120.878,120.878,120.878,120.878,0
07.09.2020 00:00:00.000,120.878,120.878,120.878,120.878,0
08.09.2020 00:00:00.000,114.187,118.948,112.677,112.828,2978.8391
09.09.2020 00:00:00.000,117.177,119.128,115.247,117.158,1935.1853
10.09.2020 00:00:00.000,120.248,120.255,112.487,113.558,2057.2861
11.09.2020 00:00:00.000,114.518,115.195,110.017,111.937,2245.8762
12.09.2020 00:00:00.000,111.937,111.937,111.937,111.937,0
13.09.2020 00:00:00.000,111.937,111.937,111.937,111.937,0
14.09.2020 00:00:00.000,114.527,115.888,112.797,115.248,1737.5942
15.09.2020 00:00:00.000,118.198,118.727,113.598,115.467,1772.4459
16.09.2020 00:00:00.000,115.088,115.958,112.047,112.058,1813.5535
17.09.2020 00:00:00.000,109.497,112.187,108.737,110.298,2358.3489
18.09.2020 00:00:00.000,110.388,110.837,106.097,106.728,2244.7729
19.09.2020 00:00:00.000,106.728,106.728,106.728,106.728,0
20.09.2020 00:00:00.000,106.728,106.728,106.728,106.728,0
21.09.2020 00:00:00.000,104.507,110.148,103.108,110.088,2332.0647
22.09.2020 00:00:00.000,112.678,112.828,109.147,111.767,1894.4017
23.09.2020 00:00:00.000,111.598,112.088,106.768,107.178,2070.5823
24.09.2020 00:00:00.000,105.117,110.198,104.987,108.107,2251.6897
25.09.2020 00:00:00.000,108.418,112.428,107.657,112.217,1741.2728
26.09.2020 00:00:00.000,112.217,112.217,112.217,112.217,0
27.09.2020 00:00:00.000,112.217,112.217,112.217,112.217,0
28.09.2020 00:00:00.000,114.857,115.257,112.777,114.977,1647.6034
29.09.2020 00:00:00.000,114.348,115.307,113.567,114.087,1375.6466
30.09.2020 00:00:00.000,113.637,117.228,113.637,115.467,1776.9451
01.10.2020 00:00:00.000,117.487,117.688,115.827,116.757,1527.6617
02.10.2020 00:00:00.000,112.797,115.368,112.217,113.008,1948.7665
03.10.2020 00:00:00.000,113.008,113.008,113.008,113.008,0
04.10.2020 00:00:00.000,113.008,113.008,113.008,113.008,0
05.10.2020 00:00:00.000,113.908,116.618,113.547,116.467,971.4371
06.10.2020 00:00:00.000,115.658,116.077,112.237,113.157,1603.2167
07.10.2020 00:00:00.000,114.547,115.458,114.127,115.007,907.3317
08.10.2020 00:00:00.000,116.218,116.367,114.577,114.918,873.0098
09.10.2020 00:00:00.000,115.178,116.988,114.907,116.928,802.1169
10.10.2020 00:00:00.000,116.928,116.928,116.928,116.928,0
11.10.2020 00:00:00.000,116.928,116.928,116.928,116.928,0
12.10.2020 00:00:00.000,119.997,125.168,119.258,124.307,1197.3864
13.10.2020 00:00:00.000,124.998,125.347,119.688,121.057,2049.2168
14.10.2020 00:00:00.000,120.947,122.997,119.607,121.167,1528.3491
15.10.2020 00:00:00.000,118.708,121.188,118.127,120.688,1393.6323
16.10.2020 00:00:00.000,121.248,121.528,118.808,118.937,1136.3447
17.10.2020 00:00:00.000,118.937,118.937,118.937,118.937,0
18.10.2020 00:00:00.000,118.937,118.937,118.937,118.937,0
19.10.2020 00:00:00.000,119.897,120.398,115.657,116.038,1675.0319
20.10.2020 00:00:00.000,116.188,118.968,115.627,117.478,1690.6221
21.10.2020 00:00:00.000,116.508,118.688,116.457,116.828,1492.4036
22.10.2020 00:00:00.000,117.308,118.018,114.588,115.737,1487.3324
23.10.2020 00:00:00.000,116.357,116.547,114.277,115.038,1061.516
24.10.2020 00:00:00.000,115.038,115.038,115.038,115.038,0
25.10.2020 00:00:00.000,115.038,115.038,115.038,115.038,0
26.10.2020 00:00:00.000,113.998,116.538,112.877,115.107,1535.3248
27.10.2020 00:00:00.000,115.398,117.268,114.518,116.507,1118.5984
28.10.2020 00:00:00.000,115.000,115.408,111.147,111.358,1812.5946
29.10.2020 00:00:00.000,112.387,116.918,112.198,114.878,1546.1208
30.10.2020 00:00:00.000,111.037,111.968,107.717,108.988,2164.9189
31.10.2020 00:00:00.000,108.988,108.988,108.988,108.988,0
01.11.2020 00:00:00.000,108.988,108.988,108.988,108.988,0
02.11.2020 00:00:00.000,109.107,110.658,107.317,108.578,1346.453
03.11.2020 00:00:00.000,109.618,111.448,108.727,110.397,1341.3534
04.11.2020 00:00:00.000,113.958,115.577,112.358,114.858,2027.2865
05.11.2020 00:00:00.000,117.918,119.608,116.858,118.897,1434.4613
06.11.2020 00:00:00.000,118.198,119.188,116.117,118.647,1397.6587
07.11.2020 00:00:00.000,118.647,118.647,118.647,118.647,0
08.11.2020 00:00:00.000,118.647,118.647,118.647,118.647,0
09.11.2020 00:00:00.000,120.328,121.977,116.067,116.337,2338.4209
10.11.2020 00:00:00.000,115.517,117.577,114.117,116.008,2299.3032
11.11.2020 00:00:00.000,117.098,119.617,116.438,119.477,1328.8666
12.11.2020 00:00:00.000,119.527,120.518,118.557,119.238,1585.38
13.11.2020 00:00:00.000,119.297,119.658,117.867,119.197,1032.0601
14.11.2020 00:00:00.000,119.197,119.197,119.197,119.197,0
15.11.2020 00:00:00.000,119.197,119.197,119.197,119.197,0
16.11.2020 00:00:00.000,118.807,120.978,118.147,120.367,1176.5153
17.11.2020 00:00:00.000,119.498,120.658,118.957,119.387,951.6025
18.11.2020 00:00:00.000,118.567,119.818,117.987,117.988,917.3297
19.11.2020 00:00:00.000,117.508,118.978,116.797,118.618,884.0582
20.11.2020 00:00:00.000,118.638,118.758,117.287,117.308,716.643
21.11.2020 00:00:00.000,117.308,117.308,117.308,117.308,0
22.11.2020 00:00:00.000,117.308,117.308,117.308,117.308,0
23.11.2020 00:00:00.000,117.177,117.608,113.747,113.918,1126.4976
24.11.2020 00:00:00.000,113.847,115.848,112.587,115.148,922.4771
25.11.2020 00:00:00.000,115.467,116.738,115.167,116.008,846.2516
26.11.2020 00:00:00.000,116.008,116.008,116.008,116.008,0
27.11.2020 00:00:00.000,116.518,117.468,116.207,116.578,429.0126
28.11.2020 00:00:00.000,116.578,116.578,116.578,116.578,0
29.11.2020 00:00:00.000,116.578,116.578,116.578,116.578,0
30.11.2020 00:00:00.000,116.987,120.958,116.807,119.557,1238.6021
01.12.2020 00:00:00.000,120.957,123.458,120.007,122.617,1061.3859
02.12.2020 00:00:00.000,121.928,123.358,120.887,123.057,1011.8526
03.12.2020 00:00:00.000,123.507,123.768,122.207,122.927,873.5381
04.12.2020 00:00:00.000,122.597,122.848,121.517,122.187,688.8103
05.12.2020 00:00:00.000,122.187,122.187,122.187,122.187,0
06.12.2020 00:00:00.000,122.187,122.187,122.187,122.187,0
07.12.2020 00:00:00.000,122.367,124.558,122.248,123.728,808.8652
08.12.2020 00:00:00.000,124.358,124.968,123.087,124.317,718.8539
09.12.2020 00:00:00.000,124.508,125.937,121.067,121.697,1624.4657
10.12.2020 00:00:00.000,120.477,123.858,120.147,123.198,1197.5463
11.12.2020 00:00:00.000,122.497,122.738,120.537,122.417,955.209
12.12.2020 00:00:00.000,122.417,122.417,122.417,122.417,0
13.12.2020 00:00:00.000,122.417,122.417,122.417,122.417,0
14.12.2020 00:00:00.000,122.497,123.318,121.707,121.758,945.6423
15.12.2020 00:00:00.000,124.197,127.878,124.117,127.837,1063.2412
16.12.2020 00:00:00.000,127.397,128.358,126.547,127.717,893.5696
17.12.2020 00:00:00.000,128.897,129.558,128.037,128.617,773.6165
18.12.2020 00:00:00.000,128.938,129.047,126.117,126.787,879.6581
19.12.2020 00:00:00.000,126.787,126.787,126.787,126.787,0
20.12.2020 00:00:00.000,126.787,126.787,126.787,126.787,0
21.12.2020 00:00:00.000,125.088,128.288,123.437,128.247,1285.2709
22.12.2020 00:00:00.000,131.538,134.388,129.637,131.757,1679.7321
23.12.2020 00:00:00.000,132.148,132.387,130.777,130.927,1015.3461
24.12.2020 00:00:00.000,131.258,133.448,131.087,132.018,618.7543
25.12.2020 00:00:00.000,132.018,132.018,132.018,132.018,0
26.12.2020 00:00:00.000,132.018,132.018,132.018,132.018,0
27.12.2020 00:00:00.000,132.018,132.018,132.018,132.018,0
28.12.2020 00:00:00.000,133.718,137.328,133.567,136.707,960.2095
29.12.2020 00:00:00.000,138.047,138.768,134.337,134.877,1369.3667
30.12.2020 00:00:00.000,135.507,135.978,133.387,133.657,1058.5602
31.12.2020 00:00:00.000,133.997,134.707,131.717,132.638,947.4166
01.01.2021 00:00:00.000,132.638,132.638,132.638,132.638,0
02.01.2021 00:00:00.000,132.638,132.638,132.638,132.638,0
03.01.2021 00:00:00.000,132.638,132.638,132.638,132.638,0
04.01.2021 00:00:00.000,133.117,133.418,126.768,129.538,1867.6761
05.01.2021 00:00:00.000,128.817,131.727,128.427,130.938,1144.4003
06.01.2021 00:00:00.000,127.547,131.037,126.367,126.658,1757.7292
07.01.2021 00:00:00.000,128.417,131.618,127.857,130.837,1133.7427
08.01.2021 00:00:00.000,132.418,132.608,130.217,131.987,1530.719
09.01.2021 00:00:00.000,131.987,131.987,131.987,131.987,0
10.01.2021 00:00:00.000,131.987,131.987,131.987,131.987,0
11.01.2021 00:00:00.000,129.028,130.137,128.487,129.078,1462.4971
12.01.2021 00:00:00.000,128.528,129.678,126.857,128.797,1342.0178
13.01.2021 00:00:00.000,128.758,131.438,128.497,130.928,1154.7501
14.01.2021 00:00:00.000,130.757,130.967,128.767,128.927,1132.9169
15.01.2021 00:00:00.000,128.698,130.188,126.987,127.008,1397.2567
16.01.2021 00:00:00.000,127.008,127.008,127.008,127.008,0
17.01.2021 00:00:00.000,127.008,127.008,127.008,127.008,0
18.01.2021 00:00:00.000,127.008,127.008,127.008,127.008,0
19.01.2021 00:00:00.000,127.697,128.688,126.927,127.808,1091.504
20.01.2021 00:00:00.000,128.647,132.477,128.527,131.988,1077.2815
21.01.2021 00:00:00.000,133.848,137.328,133.577,136.867,1121.2643
22.01.2021 00:00:00.000,136.318,139.838,135.017,138.938,1116.1978
23.01.2021 00:00:00.000,138.938,138.938,138.938,138.938,0
24.01.2021 00:00:00.000,138.938,138.938,138.938,138.938,0
25.01.2021 00:00:00.000,142.958,145.058,136.517,142.858,1935.4058
26.01.2021 00:00:00.000,143.617,144.278,141.367,143.158,1274.1835
27.01.2021 00:00:00.000,143.407,144.278,140.397,142.108,2059.0356
